customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,month,year,DayOfWeek,profit
3143,GreenGrocer Plaza,2024-12-13,Produce,Ground Beef,4.0,19.52,78.08,1.44,76.64,318,12,2024,Friday,75.2
5291,City Fresh Store,2023-12-10,Household Items,Onions,1.0,19.32,19.32,0.0,19.32,294,12,2023,Sunday,19.32
8239,SuperSave Central,2024-10-08,Frozen Foods,Cheese,1.0,18.82,18.82,3.76,15.06,123,10,2024,Tuesday,11.3
8007,GreenGrocer Plaza,2024-10-15,Personal Care,Orange Juice,1.0,28.64,28.64,2.86,25.78,278,10,2024,Tuesday,22.92
1158,City Fresh Store,2023-11-01,Produce,Tomatoes,3.0,8.35,25.05,2.38,22.67,8,11,2023,Wednesday,20.290000000000003
2232,GreenGrocer Plaza,2025-06-22,Household Items,Cereal,2.0,2.28,4.56,0.0,4.56,279,6,2025,Sunday,4.56
3442,SuperSave Central,2024-10-03,Health & Wellness,Salmon,4.0,19.31,77.24,3.86,73.38,415,10,2024,Thursday,69.52
1590,City Fresh Store,2025-05-16,Produce,Rice,2.0,2.26,4.52,0.68,3.84,102,5,2025,Friday,3.1599999999999997
7049,QuickStop Market,2024-11-01,Personal Care,Tomatoes,5.0,14.72,73.6,11.04,62.56,18,11,2024,Friday,51.52
3426,MegaMart Westside,2024-07-05,Produce,Cereal,3.0,4.6,13.8,1.38,12.42,188,7,2024,Friday,11.04
3088,City Fresh Store,2023-09-08,Snacks & Candy,Cereal,2.0,15.38,30.76,2.07,28.69,254,9,2023,Friday,26.62
6050,GreenGrocer Plaza,2024-05-16,Snacks & Candy,Bread,4.0,18.46,73.84,2.18,71.66,421,5,2024,Thursday,69.47999999999999
1653,GreenGrocer Plaza,2025-07-05,Dairy,Cereal,3.0,9.88,29.64,5.93,23.71,308,7,2025,Saturday,17.78
6862,City Fresh Store,2024-01-17,Canned Goods,Salmon,1.0,22.07,22.07,4.99,17.08,466,1,2024,Wednesday,12.089999999999998
5088,QuickStop Market,2025-01-06,Health & Wellness,Milk,1.0,20.45,20.45,4.2,16.25,207,1,2025,Monday,12.05
2684,SuperSave Central,2024-05-07,Produce,Eggs,5.0,20.65,103.25,20.65,82.6,224,5,2024,Tuesday,61.949999999999996
7658,GreenGrocer Plaza,2024-12-01,Bakery,Orange Juice,3.0,12.09,36.27,1.61,34.66,290,12,2024,Sunday,33.05
3532,City Fresh Store,2025-07-26,Canned Goods,Orange Juice,4.0,23.12,92.48,2.47,90.01,293,7,2025,Saturday,87.54
4878,MegaMart Westside,2025-06-08,Health & Wellness,Pasta,2.0,28.85,57.7,5.77,51.93,13,6,2025,Sunday,46.16
3662,ValuePlus Market,2025-04-19,Snacks & Candy,Onions,1.0,8.58,8.58,1.72,6.86,133,4,2025,Saturday,5.140000000000001
3900,QuickStop Market,2025-06-21,Beverages,Yogurt,1.0,4.93,4.93,0.99,3.94,37,6,2025,Saturday,2.95
7755,City Fresh Store,2023-08-26,Dairy,Cereal,3.0,21.57,64.71,9.71,55.0,281,8,2023,Saturday,45.29
3938,SuperSave Central,2025-03-01,Health & Wellness,Apples,3.0,15.74,47.22,9.44,37.78,62,3,2025,Saturday,28.340000000000003
6442,FamilyFood Express,2025-04-05,Beverages,Bananas,3.0,17.06,51.18,1.52,49.66,188,4,2025,Saturday,48.13999999999999
7745,GreenGrocer Plaza,2025-04-21,Dairy,Rice,4.0,29.98,119.92,2.64,117.28,368,4,2025,Monday,114.64
5065,Corner Grocery,2024-03-01,Household Items,Bread,2.0,29.19,58.38,5.84,52.54,328,3,2024,Friday,46.7
3608,City Fresh Store,2025-04-09,Health & Wellness,Carrots,3.0,4.71,14.13,2.83,11.3,424,4,2025,Wednesday,8.47
2771,Corner Grocery,2024-05-30,Personal Care,Milk,1.0,16.01,16.01,3.2,12.81,155,5,2024,Thursday,9.61
1634,MegaMart Westside,2025-06-03,Bakery,Orange Juice,5.0,26.94,134.7,20.2,114.5,433,6,2025,Tuesday,94.3
8711,FamilyFood Express,2024-01-26,Health & Wellness,Onions,3.0,4.62,13.86,3.56,10.3,155,1,2024,Friday,6.74
4269,SuperSave Central,2025-05-02,Meat & Seafood,Cereal,5.0,2.18,10.9,1.18,9.72,442,5,2025,Friday,8.540000000000001
8541,QuickStop Market,2024-05-04,Health & Wellness,Yogurt,5.0,13.07,65.35,6.54,58.81,327,5,2024,Saturday,52.27
6000,ValuePlus Market,2025-05-05,Frozen Foods,Rice,4.0,8.09,32.36,4.85,27.51,413,5,2025,Monday,22.660000000000004
4728,City Fresh Store,2024-01-27,Dairy,Milk,2.0,13.74,27.48,5.5,21.98,247,1,2024,Saturday,16.48
1387,MegaMart Westside,2024-12-31,Household Items,Eggs,3.0,25.97,77.91,7.79,70.12,163,12,2024,Tuesday,62.330000000000005
4164,SuperSave Central,2024-06-11,Canned Goods,Carrots,5.0,4.07,20.35,2.07,18.28,123,6,2024,Tuesday,16.21
6378,FamilyFood Express,2024-03-10,Meat & Seafood,Chicken Breast,1.0,9.41,9.41,1.88,7.53,196,3,2024,Sunday,5.65
2137,SuperSave Central,2025-03-29,Canned Goods,Cereal,2.0,23.12,46.24,4.62,41.62,255,3,2025,Saturday,37.0
5573,QuickStop Market,2024-05-05,Beverages,Bananas,1.0,28.4,28.4,5.68,22.72,258,5,2024,Sunday,17.04
9346,FamilyFood Express,2024-06-12,Household Items,Orange Juice,1.0,2.46,2.46,0.37,2.09,253,6,2024,Wednesday,1.7199999999999998
9785,ValuePlus Market,2024-04-20,Produce,Chicken Breast,4.0,4.87,19.48,1.95,17.53,135,4,2024,Saturday,15.580000000000002
1452,MegaMart Westside,2023-11-04,Produce,Tomatoes,1.0,17.53,17.53,2.15,15.38,99,11,2023,Saturday,13.23
5279,Corner Grocery,2023-12-23,Personal Care,Salmon,5.0,9.1,45.5,9.1,36.4,319,12,2023,Saturday,27.299999999999997
5349,GreenGrocer Plaza,2023-09-05,Snacks & Candy,Orange Juice,3.0,17.17,51.51,10.3,41.21,187,9,2023,Tuesday,30.91
2776,ValuePlus Market,2024-11-12,Snacks & Candy,Carrots,1.0,2.3,2.3,0.23,2.07,70,11,2024,Tuesday,1.8399999999999999
8119,ValuePlus Market,2024-05-01,Beverages,Eggs,5.0,26.89,134.45,2.27,132.18,71,5,2024,Wednesday,129.91
6139,Corner Grocery,2024-07-10,Household Items,Rice,5.0,10.74,53.7,0.0,53.7,424,7,2024,Wednesday,53.7
9379,QuickStop Market,2023-11-04,Beverages,Bananas,3.0,10.6,31.8,2.23,29.57,56,11,2023,Saturday,27.34
7311,FreshMart Downtown,2025-07-05,Household Items,Potatoes,3.0,29.04,87.12,0.0,87.12,400,7,2025,Saturday,87.12
4114,FreshMart Downtown,2024-02-20,Household Items,Potatoes,2.0,16.19,32.38,6.48,25.9,369,2,2024,Tuesday,19.419999999999998
1727,FamilyFood Express,2025-02-07,Produce,Chicken Breast,2.0,1.54,3.08,0.62,2.46,160,2,2025,Friday,1.8399999999999999
8144,Corner Grocery,2023-08-08,Bakery,Cheese,5.0,23.46,117.3,0.0,117.3,471,8,2023,Tuesday,117.3
9518,FreshMart Downtown,2025-07-25,Meat & Seafood,Carrots,2.0,17.26,34.52,2.51,32.01,339,7,2025,Friday,29.5
9821,SuperSave Central,2025-01-21,Beverages,Onions,3.0,16.83,50.49,2.94,47.55,346,1,2025,Tuesday,44.61
4228,FamilyFood Express,2024-05-15,Frozen Foods,Onions,3.0,7.51,22.53,3.38,19.15,498,5,2024,Wednesday,15.77
8066,FamilyFood Express,2023-09-30,Beverages,Cereal,4.0,11.11,44.44,6.67,37.77,478,9,2023,Saturday,31.1
6409,GreenGrocer Plaza,2024-12-03,Household Items,Onions,4.0,26.97,107.88,21.58,86.3,202,12,2024,Tuesday,64.72
6143,QuickStop Market,2025-01-03,Produce,Rice,1.0,11.03,11.03,0.0,11.03,226,1,2025,Friday,11.03
3041,City Fresh Store,2025-02-16,Bakery,Yogurt,5.0,8.85,44.25,8.85,35.4,287,2,2025,Sunday,26.549999999999997
5920,GreenGrocer Plaza,2024-09-03,Household Items,Ground Beef,2.0,2.46,4.92,0.0,4.92,463,9,2024,Tuesday,4.92
6067,FamilyFood Express,2025-01-05,Produce,Chicken Breast,4.0,10.57,42.28,0.0,42.28,241,1,2025,Sunday,42.28
7691,SuperSave Central,2024-04-16,Produce,Onions,2.0,12.79,25.58,2.56,23.02,478,4,2024,Tuesday,20.46
7592,FamilyFood Express,2025-01-29,Frozen Foods,Cereal,3.0,19.72,59.16,0.0,59.16,464,1,2025,Wednesday,59.16
5844,FamilyFood Express,2024-10-10,Personal Care,Milk,2.0,13.11,26.22,4.99,21.23,428,10,2024,Thursday,16.240000000000002
3085,Corner Grocery,2024-01-03,Beverages,Apples,3.0,26.42,79.26,3.41,75.85,4,1,2024,Wednesday,72.44
7888,MegaMart Westside,2025-01-04,Frozen Foods,Salmon,5.0,16.2,81.0,2.87,78.13,455,1,2025,Saturday,75.25999999999999
7211,FamilyFood Express,2025-01-14,Dairy,Cereal,2.0,22.19,44.38,0.0,44.38,331,1,2025,Tuesday,44.38
3851,SuperSave Central,2024-11-27,Produce,Cereal,3.0,17.46,52.38,10.48,41.9,387,11,2024,Wednesday,31.419999999999998
5930,Corner Grocery,2024-06-17,Snacks & Candy,Carrots,3.0,3.51,10.53,2.11,8.42,342,6,2024,Monday,6.3100000000000005
9977,SuperSave Central,2025-05-15,Beverages,Cereal,2.0,1.19,2.38,0.24,2.14,196,5,2025,Thursday,1.9000000000000001
1006,QuickStop Market,2024-03-30,Canned Goods,Rice,5.0,21.95,109.75,0.0,109.75,5,3,2024,Saturday,109.75
5700,MegaMart Westside,2024-01-17,Bakery,Milk,1.0,14.49,14.49,0.0,14.49,81,1,2024,Wednesday,14.49
8043,ValuePlus Market,2025-04-08,Frozen Foods,Chicken Breast,3.0,11.65,34.95,6.99,27.96,113,4,2025,Tuesday,20.97
6279,City Fresh Store,2024-08-02,Meat & Seafood,Salmon,5.0,11.83,59.15,4.21,54.94,359,8,2024,Friday,50.73
8238,FamilyFood Express,2024-07-15,Bakery,Bread,5.0,13.95,69.75,4.67,65.08,360,7,2024,Monday,60.41
4501,GreenGrocer Plaza,2024-09-07,Produce,Onions,5.0,6.85,34.25,6.85,27.4,274,9,2024,Saturday,20.549999999999997
8752,MegaMart Westside,2025-04-14,Personal Care,Salmon,1.0,20.72,20.72,4.6,16.12,367,4,2025,Monday,11.520000000000001
3780,City Fresh Store,2024-12-30,Produce,Salmon,2.0,15.87,31.74,2.85,28.89,233,12,2024,Monday,26.04
2389,QuickStop Market,2024-03-14,Produce,Tomatoes,3.0,24.67,74.01,1.29,72.72,381,3,2024,Thursday,71.42999999999999
9445,,2025-01-03,Canned Goods,Bread,5.0,29.82,149.1,14.91,134.19,478,1,2025,Friday,119.28
6491,FreshMart Downtown,2023-10-18,Frozen Foods,Cheese,2.0,23.29,46.58,6.99,39.59,392,10,2023,Wednesday,32.6
4848,Corner Grocery,2025-01-10,Beverages,Tomatoes,4.0,3.32,13.28,0.0,13.28,493,1,2025,Friday,13.28
6085,MegaMart Westside,2024-01-28,Dairy,Apples,5.0,12.39,61.95,4.02,57.93,65,1,2024,Sunday,53.91
4262,QuickStop Market,2023-11-29,Beverages,Onions,4.0,16.42,65.68,13.14,52.54,421,11,2023,Wednesday,39.4
1400,City Fresh Store,2023-09-11,Canned Goods,Eggs,3.0,6.46,19.38,4.24,15.14,448,9,2023,Monday,10.9
5011,Corner Grocery,2024-08-10,Household Items,Bananas,2.0,6.97,13.94,1.39,12.55,51,8,2024,Saturday,11.16
2193,FreshMart Downtown,2024-07-25,Bakery,Milk,4.0,13.72,54.88,1.56,53.32,276,7,2024,Thursday,51.76
7790,QuickStop Market,2025-06-25,Bakery,Cereal,5.0,18.33,91.65,18.33,73.32,344,6,2025,Wednesday,54.989999999999995
4185,QuickStop Market,2025-02-14,Meat & Seafood,Carrots,2.0,12.98,25.96,4.79,21.17,140,2,2025,Friday,16.380000000000003
7291,SuperSave Central,2024-08-24,Health & Wellness,Cheese,5.0,15.36,76.8,0.0,76.8,497,8,2024,Saturday,76.8
7547,Corner Grocery,2024-02-12,Personal Care,Cereal,4.0,12.83,51.32,10.26,41.06,153,2,2024,Monday,30.800000000000004
3417,ValuePlus Market,2024-12-28,Beverages,Ground Beef,2.0,9.71,19.42,1.94,17.48,362,12,2024,Saturday,15.540000000000001
1090,FreshMart Downtown,2025-06-30,Personal Care,Cheese,4.0,17.15,68.6,13.72,54.88,68,6,2025,Monday,41.160000000000004
2746,QuickStop Market,2025-04-02,Bakery,Cereal,1.0,27.73,27.73,3.14,24.59,433,4,2025,Wednesday,21.45
7965,FamilyFood Express,2024-01-23,Produce,Pasta,4.0,20.53,82.12,1.75,80.37,308,1,2024,Tuesday,78.62
3881,ValuePlus Market,2025-04-22,Bakery,Potatoes,2.0,26.2,52.4,1.85,50.55,170,4,2025,Tuesday,48.699999999999996
9486,FamilyFood Express,2024-08-01,Dairy,Potatoes,2.0,21.16,42.32,4.23,38.09,360,8,2024,Thursday,33.86
1822,FamilyFood Express,2024-10-12,Personal Care,Cereal,3.0,12.03,36.09,5.41,30.68,273,10,2024,Saturday,25.27
5082,QuickStop Market,2025-07-19,Canned Goods,Carrots,4.0,14.5,58.0,8.7,49.3,411,7,2025,Saturday,40.599999999999994
2988,FamilyFood Express,2024-07-26,Canned Goods,Cereal,4.0,2.32,9.28,0.0,9.28,442,7,2024,Friday,9.28
3184,SuperSave Central,2025-04-20,Produce,Pasta,5.0,28.1,140.5,21.07,119.43,296,4,2025,Sunday,98.36000000000001
8612,SuperSave Central,2025-01-06,Bakery,Cereal,2.0,12.01,24.02,2.4,21.62,426,1,2025,Monday,19.220000000000002
9702,ValuePlus Market,2024-10-14,Health & Wellness,Cereal,3.0,23.13,69.39,6.94,62.45,250,10,2024,Monday,55.510000000000005
6198,SuperSave Central,2025-03-15,Canned Goods,Apples,2.0,21.88,43.76,4.96,38.8,250,3,2025,Saturday,33.839999999999996
8251,FreshMart Downtown,2024-11-24,Personal Care,Milk,1.0,28.4,28.4,2.65,25.75,342,11,2024,Sunday,23.1
9270,FamilyFood Express,2024-07-03,Dairy,Eggs,1.0,7.33,7.33,3.47,3.86,233,7,2024,Wednesday,0.3899999999999997
9976,City Fresh Store,2024-07-18,Health & Wellness,Potatoes,1.0,1.18,1.18,1.07,0.11,282,7,2024,Thursday,-0.9600000000000001
3607,QuickStop Market,2025-03-06,Personal Care,Rice,1.0,15.55,15.55,3.11,12.44,357,3,2025,Thursday,9.33
8777,GreenGrocer Plaza,2024-07-21,Dairy,Carrots,2.0,7.98,15.96,2.39,13.57,317,7,2024,Sunday,11.18
5246,QuickStop Market,2025-03-12,Snacks & Candy,Bread,3.0,28.81,86.43,0.0,86.43,235,3,2025,Wednesday,86.43
5050,FamilyFood Express,2025-05-20,Frozen Foods,Bread,1.0,3.7,3.7,2.9,0.8,194,5,2025,Tuesday,-2.0999999999999996
5543,FreshMart Downtown,2025-03-23,Meat & Seafood,Bread,4.0,25.5,102.0,4.91,97.09,330,3,2025,Sunday,92.18
9540,GreenGrocer Plaza,2024-08-17,Personal Care,Milk,2.0,7.12,14.24,2.14,12.1,444,8,2024,Saturday,9.959999999999999
4919,FreshMart Downtown,2024-03-07,Dairy,Pasta,5.0,17.33,86.65,13.0,73.65,16,3,2024,Thursday,60.650000000000006
8206,FreshMart Downtown,2023-10-06,Bakery,Eggs,4.0,27.93,111.72,1.96,109.76,153,10,2023,Friday,107.80000000000001
5681,Corner Grocery,2024-02-05,Health & Wellness,Onions,3.0,12.12,36.36,0.0,36.36,378,2,2024,Monday,36.36
5451,GreenGrocer Plaza,2024-04-23,Personal Care,Orange Juice,1.0,3.82,3.82,0.57,3.25,118,4,2024,Tuesday,2.68
6238,Corner Grocery,2025-06-30,Canned Goods,Bananas,3.0,23.71,71.13,14.23,56.9,230,6,2025,Monday,42.67
9849,MegaMart Westside,2023-10-08,Personal Care,Tomatoes,4.0,6.38,25.52,4.09,21.43,299,10,2023,Sunday,17.34
3267,QuickStop Market,2023-12-02,Bakery,Bread,1.0,8.76,8.76,0.0,8.76,194,12,2023,Saturday,8.76
4788,Corner Grocery,2024-05-30,Canned Goods,Orange Juice,1.0,3.64,3.64,0.36,3.28,482,5,2024,Thursday,2.92
3503,MegaMart Westside,2025-02-05,Frozen Foods,Chicken Breast,2.0,3.52,7.04,3.22,3.82,220,2,2025,Wednesday,0.5999999999999996
4505,Corner Grocery,2023-09-25,Dairy,Bananas,1.0,11.25,11.25,1.12,10.13,47,9,2023,Monday,9.010000000000002
7797,FreshMart Downtown,2024-06-18,Frozen Foods,Cheese,4.0,23.59,94.36,3.08,91.28,371,6,2024,Tuesday,88.2
6421,Corner Grocery,2024-10-01,Meat & Seafood,Eggs,3.0,9.72,29.16,1.67,27.49,252,10,2024,Tuesday,25.82
8633,QuickStop Market,2024-06-24,Snacks & Candy,Rice,4.0,23.69,94.76,18.95,75.81,184,6,2024,Monday,56.86
2020,City Fresh Store,2024-01-14,Household Items,Yogurt,4.0,4.09,16.36,1.64,14.72,155,1,2024,Sunday,13.08
7883,MegaMart Westside,2024-06-04,Household Items,Tomatoes,3.0,13.76,41.28,6.19,35.09,220,6,2024,Tuesday,28.900000000000002
1320,MegaMart Westside,2025-06-02,Household Items,Yogurt,4.0,10.1,40.4,6.06,34.34,493,6,2025,Monday,28.280000000000005
7232,QuickStop Market,2024-08-11,Health & Wellness,Potatoes,5.0,23.67,118.35,17.75,100.6,166,8,2024,Sunday,82.85
1096,Corner Grocery,2024-05-06,Canned Goods,Chicken Breast,5.0,6.78,33.9,0.0,33.9,279,5,2024,Monday,33.9
5892,ValuePlus Market,2025-03-14,Produce,Salmon,2.0,13.71,27.42,2.74,24.68,149,3,2025,Friday,21.939999999999998
7389,City Fresh Store,2025-05-30,Meat & Seafood,Rice,2.0,8.32,16.64,1.66,14.98,78,5,2025,Friday,13.32
7865,GreenGrocer Plaza,2024-09-28,Beverages,Potatoes,5.0,12.61,63.05,1.15,61.9,259,9,2024,Saturday,60.75
9947,MegaMart Westside,2025-04-19,Personal Care,Bread,1.0,23.29,23.29,4.66,18.63,336,4,2025,Saturday,13.969999999999999
4613,FreshMart Downtown,2024-08-20,Household Items,Tomatoes,3.0,29.0,87.0,1.39,85.61,220,8,2024,Tuesday,84.22
4595,FamilyFood Express,2024-03-05,Personal Care,Carrots,5.0,17.83,89.15,8.92,80.23,294,3,2024,Tuesday,71.31
8140,MegaMart Westside,2024-08-18,Snacks & Candy,Salmon,5.0,21.01,105.05,2.93,102.12,77,8,2024,Sunday,99.19
1475,QuickStop Market,2024-06-04,Snacks & Candy,Bread,1.0,25.1,25.1,3.77,21.33,373,6,2024,Tuesday,17.56
6507,QuickStop Market,2025-01-07,Canned Goods,Salmon,2.0,16.1,32.2,2.75,29.45,178,1,2025,Tuesday,26.7
7624,City Fresh Store,2025-02-19,Canned Goods,Bread,3.0,2.29,6.87,4.4,2.47,363,2,2025,Wednesday,-1.9300000000000002
3704,GreenGrocer Plaza,2025-05-20,Health & Wellness,Apples,2.0,15.95,31.9,4.78,27.12,282,5,2025,Tuesday,22.34
8657,ValuePlus Market,2025-07-21,Snacks & Candy,Salmon,2.0,24.12,48.24,9.65,38.59,322,7,2025,Monday,28.940000000000005
3091,Corner Grocery,2024-12-02,Snacks & Candy,Bananas,5.0,26.6,133.0,13.3,119.7,230,12,2024,Monday,106.4
9751,FreshMart Downtown,2023-08-27,Bakery,Yogurt,3.0,22.81,68.43,1.41,67.02,414,8,2023,Sunday,65.61
7455,ValuePlus Market,2024-11-08,Meat & Seafood,Orange Juice,3.0,6.71,20.13,0.0,20.13,58,11,2024,Friday,20.13
1444,City Fresh Store,2023-10-11,Personal Care,Cereal,5.0,12.26,61.3,9.19,52.11,200,10,2023,Wednesday,42.92
8022,MegaMart Westside,2023-11-20,Beverages,Apples,3.0,27.63,82.89,0.0,82.89,302,11,2023,Monday,82.89
8564,SuperSave Central,2023-12-26,Canned Goods,Chicken Breast,2.0,9.85,19.7,0.0,19.7,93,12,2023,Tuesday,19.7
1823,SuperSave Central,2024-02-25,Personal Care,Tomatoes,4.0,18.29,73.16,7.32,65.84,294,2,2024,Sunday,58.52
7211,SuperSave Central,2024-04-17,Beverages,Onions,2.0,17.08,34.16,6.83,27.33,250,4,2024,Wednesday,20.5
4467,SuperSave Central,2024-07-25,Canned Goods,Salmon,5.0,2.54,12.7,1.27,11.43,183,7,2024,Thursday,10.16
6355,SuperSave Central,2024-04-25,Bakery,Tomatoes,5.0,15.65,78.25,0.0,78.25,253,4,2024,Thursday,78.25
7211,City Fresh Store,2024-03-10,Snacks & Candy,Salmon,4.0,5.84,23.36,4.67,18.69,289,3,2024,Sunday,14.020000000000001
7906,QuickStop Market,2024-02-18,Produce,Pasta,2.0,16.58,33.16,3.97,29.19,86,2,2024,Sunday,25.220000000000002
2341,City Fresh Store,2024-08-06,Personal Care,Carrots,1.0,17.6,17.6,4.29,13.31,137,8,2024,Tuesday,9.02
1317,FreshMart Downtown,2025-03-10,Beverages,Onions,2.0,29.69,59.38,8.91,50.47,52,3,2025,Monday,41.56
9837,FreshMart Downtown,2023-09-16,Beverages,Pasta,3.0,25.99,77.97,4.1,73.87,44,9,2023,Saturday,69.77000000000001
6733,FamilyFood Express,2024-01-28,Bakery,Orange Juice,5.0,19.34,96.7,19.34,77.36,84,1,2024,Sunday,58.019999999999996
2124,FamilyFood Express,2025-04-04,Produce,Orange Juice,5.0,9.14,45.7,6.86,38.84,275,4,2025,Friday,31.980000000000004
1659,QuickStop Market,2025-03-14,Frozen Foods,Pasta,5.0,29.57,147.85,29.57,118.28,347,3,2025,Friday,88.71000000000001
1508,Corner Grocery,2024-02-15,Produce,Pasta,2.0,21.33,42.66,8.53,34.13,67,2,2024,Thursday,25.6
4266,MegaMart Westside,2025-05-19,Bakery,Tomatoes,4.0,5.11,20.44,0.0,20.44,323,5,2025,Monday,20.44
1333,Corner Grocery,2024-12-01,Snacks & Candy,Salmon,1.0,19.37,19.37,1.94,17.43,450,12,2024,Sunday,15.49
3496,ValuePlus Market,2024-02-08,Frozen Foods,Orange Juice,4.0,28.55,114.2,0.0,114.2,167,2,2024,Thursday,114.2
3068,GreenGrocer Plaza,2024-08-08,Beverages,Orange Juice,1.0,24.06,24.06,2.41,21.65,203,8,2024,Thursday,19.24
2874,FamilyFood Express,2024-10-18,Beverages,Pasta,3.0,25.01,75.03,4.41,70.62,172,10,2024,Friday,66.21000000000001
4571,MegaMart Westside,2024-08-02,Health & Wellness,Milk,1.0,3.88,3.88,1.5,2.38,401,8,2024,Friday,0.8799999999999999
5198,SuperSave Central,2025-03-24,Beverages,Salmon,1.0,29.75,29.75,0.0,29.75,219,3,2025,Monday,29.75
7043,SuperSave Central,2023-12-15,Health & Wellness,Rice,2.0,26.35,52.7,3.62,49.08,448,12,2023,Friday,45.46
2876,QuickStop Market,2025-04-02,Dairy,Orange Juice,2.0,2.49,4.98,0.0,4.98,320,4,2025,Wednesday,4.98
3683,FamilyFood Express,2024-04-04,Snacks & Candy,Bread,1.0,1.02,1.02,0.2,0.82,244,4,2024,Thursday,0.6199999999999999
2771,FamilyFood Express,2024-10-29,Personal Care,Salmon,1.0,1.22,1.22,0.12,1.1,175,10,2024,Tuesday,0.9800000000000001
1420,SuperSave Central,2025-07-28,Beverages,Bread,2.0,12.1,24.2,2.25,21.95,374,7,2025,Monday,19.7
6111,QuickStop Market,2024-10-27,Meat & Seafood,Tomatoes,2.0,19.6,39.2,3.12,36.08,346,10,2024,Sunday,32.96
7149,FreshMart Downtown,2024-06-10,Household Items,Apples,4.0,11.17,44.68,4.47,40.21,109,6,2024,Monday,35.74
4249,City Fresh Store,2023-10-05,Bakery,Bread,1.0,5.05,5.05,0.76,4.29,63,10,2023,Thursday,3.5300000000000002
4978,Corner Grocery,2023-10-25,Canned Goods,Eggs,2.0,9.02,18.04,3.4,14.64,43,10,2023,Wednesday,11.24
5941,QuickStop Market,2025-05-28,Produce,Rice,2.0,16.0,32.0,0.0,32.0,260,5,2025,Wednesday,32.0
2983,,2025-04-16,Frozen Foods,Milk,2.0,15.34,30.68,3.07,27.61,57,4,2025,Wednesday,24.54
1672,GreenGrocer Plaza,2024-05-02,Personal Care,Bananas,3.0,28.07,84.21,2.68,81.53,67,5,2024,Thursday,78.85
9728,ValuePlus Market,2024-07-04,Health & Wellness,Apples,4.0,28.67,114.68,3.35,111.33,394,7,2024,Thursday,107.98
7071,FreshMart Downtown,2023-09-29,Frozen Foods,Yogurt,1.0,27.74,27.74,2.15,25.59,485,9,2023,Friday,23.44
9289,,2024-12-21,Snacks & Candy,Cheese,4.0,3.38,13.52,2.03,11.49,274,12,2024,Saturday,9.46
6590,GreenGrocer Plaza,2023-08-16,Frozen Foods,Bread,5.0,27.7,138.5,2.31,136.19,498,8,2023,Wednesday,133.88
7882,GreenGrocer Plaza,2025-05-06,Frozen Foods,Cheese,2.0,2.67,5.34,2.81,2.53,44,5,2025,Tuesday,-0.28000000000000025
9031,FreshMart Downtown,2023-10-27,Frozen Foods,Apples,1.0,1.36,1.36,0.27,1.09,70,10,2023,Friday,0.8200000000000001
8102,City Fresh Store,2024-05-14,Canned Goods,Carrots,5.0,23.7,118.5,23.7,94.8,369,5,2024,Tuesday,71.1
8532,MegaMart Westside,2025-02-06,Meat & Seafood,Pasta,1.0,23.36,23.36,2.34,21.02,15,2,2025,Thursday,18.68
3506,QuickStop Market,2024-07-10,Personal Care,Bread,3.0,21.65,64.95,6.5,58.45,295,7,2024,Wednesday,51.95
3885,City Fresh Store,2025-02-26,Personal Care,Orange Juice,1.0,15.48,15.48,2.32,13.16,290,2,2025,Wednesday,10.84
9548,SuperSave Central,2024-12-24,Frozen Foods,Chicken Breast,5.0,20.54,102.7,0.0,102.7,59,12,2024,Tuesday,102.7
5425,ValuePlus Market,2024-11-27,Produce,Milk,1.0,8.08,8.08,0.81,7.27,241,11,2024,Wednesday,6.459999999999999
9817,SuperSave Central,2025-03-30,Meat & Seafood,Milk,5.0,24.28,121.4,24.28,97.12,365,3,2025,Sunday,72.84
8921,MegaMart Westside,2024-08-02,Bakery,Cheese,3.0,8.86,26.58,3.01,23.57,39,8,2024,Friday,20.560000000000002
8136,FreshMart Downtown,2025-05-09,Meat & Seafood,Ground Beef,5.0,29.45,147.25,4.51,142.74,488,5,2025,Friday,138.23000000000002
5397,QuickStop Market,2024-04-13,Frozen Foods,Cereal,1.0,17.03,17.03,3.41,13.62,4,4,2024,Saturday,10.209999999999999
5022,QuickStop Market,2025-05-13,Household Items,Rice,5.0,8.02,40.1,8.02,32.08,188,5,2025,Tuesday,24.06
2419,ValuePlus Market,2024-03-10,Bakery,Eggs,1.0,28.03,28.03,2.39,25.64,12,3,2024,Sunday,23.25
8385,FreshMart Downtown,2024-02-12,Canned Goods,Bananas,4.0,25.61,102.44,1.82,100.62,372,2,2024,Monday,98.80000000000001
8613,FamilyFood Express,2024-10-22,Snacks & Candy,Potatoes,1.0,29.19,29.19,1.18,28.01,72,10,2024,Tuesday,26.830000000000002
7209,FamilyFood Express,2024-04-24,Personal Care,Cheese,3.0,14.29,42.87,1.38,41.49,382,4,2024,Wednesday,40.11
1470,SuperSave Central,2024-08-24,Health & Wellness,Tomatoes,1.0,18.15,18.15,0.0,18.15,31,8,2024,Saturday,18.15
6325,SuperSave Central,2023-12-26,Bakery,Rice,3.0,25.67,77.01,0.0,77.01,474,12,2023,Tuesday,77.01
8988,MegaMart Westside,2024-01-18,Canned Goods,Salmon,3.0,7.76,23.28,4.66,18.62,483,1,2024,Thursday,13.96
